group	fill
1	#414141
2	#0F0F0F
3	#000000
4	#000000
5	#000000
6	#000000
7	#000000
8	#000000
9	#010101
10	#010101
11	#010101
12	#010101
13	#010101
14	#010101
15	#010101
16	#010101
17	#010101
18	#010101
19	#010101
20	#010101
21	#010101
22	#010101
23	#010101
24	#010101
25	#010101
26	#010101
27	#010101
28	#010101
29	#010101
30	#000000
31	#000000
32	#000000
33	#000000
34	#000000
35	#000000
36	#000000
37	#000000
38	#000000
39	#000000
40	#000000
41	#020202
42	#040404
43	#060606
44	#090909
45	#0C0C0C
46	#101010
47	#151515
48	#1A1A1A
49	#1D1D1D
50	#242424
51	#2B2B2B
52	#343434
53	#3D3D3D
54	#505050
55	#5D5D5D
56	#606060
57	#656565
58	#737373
59	#717171
60	#606060
61	#5A5A5A
62	#636363
63	#747474
64	#7B7B7B
65	#797979
66	#787878
67	#7B7B7B
68	#7C7C7C
69	#7E7E7E
70	#797979
71	#616161
72	#5F5F5F
73	#6E6E6E
74	#666666
75	#545454
76	#4F4F4F
77	#494949
78	#3F3F3F
79	#373737
80	#303030
81	#2A2A2A
82	#222222
83	#1B1B1B
84	#161616
85	#121212
86	#0D0D0D
87	#090909
88	#050505
89	#030303
90	#020202
91	#010101
92	#010101
93	#000000
94	#000000
95	#000000
96	#000000
97	#000000
98	#000000
99	#000000
100	#000000
101	#000000
102	#000000
103	#000000
104	#000000
105	#000000
106	#000000
107	#000000
108	#010101
109	#010101
110	#010101
111	#010101
112	#010101
113	#010101
114	#010101
115	#010101
116	#010101
117	#010101
118	#010101
119	#010101
120	#010101
121	#010101
122	#010101
123	#010101
124	#010101
125	#010101
126	#010101
127	#010101
128	#010101
129	#010101
130	#010101
131	#010101
132	#010101
133	#010101
134	#010101
135	#010101
136	#010101
137	#010101
138	#010101
139	#010101
140	#020202
141	#404040
142	#0F0F0F
143	#000000
144	#000000
145	#000000
146	#000000
147	#000000
148	#000000
149	#010101
150	#010101
151	#010101
152	#010101
153	#010101
154	#010101
155	#010101
156	#010101
157	#010101
158	#010101
159	#010101
160	#010101
161	#010101
162	#010101
163	#010101
164	#010101
165	#010101
166	#010101
167	#010101
168	#010101
169	#010101
170	#000000
171	#000000
172	#000000
173	#000000
174	#000000
175	#000000
176	#000000
177	#000000
178	#000000
179	#010101
180	#020202
181	#030303
182	#050505
183	#090909
184	#0D0D0D
185	#111111
186	#151515
187	#1A1A1A
188	#1E1E1E
189	#212121
190	#272727
191	#2C2C2C
192	#333333
193	#3A3A3A
194	#464646
195	#5B5B5B
196	#5E5E5E
197	#676767
198	#737373
199	#707070
200	#646464
201	#626262
202	#6D6D6D
203	#7B7B7B
204	#7B7B7B
205	#7B7B7B
206	#7B7B7B
207	#7E7E7E
208	#7F7F7F
209	#818181
210	#7F7F7F
211	#737373
212	#6E6E6E
213	#727272
214	#717171
215	#626262
216	#565656
217	#505050
218	#484848
219	#3F3F3F
220	#3B3B3B
221	#343434
222	#2C2C2C
223	#252525
224	#212121
225	#1E1E1E
226	#1A1A1A
227	#171717
228	#131313
229	#0D0D0D
230	#090909
231	#060606
232	#040404
233	#030303
234	#010101
235	#000000
