group	fill
1	#004000
2	#003F00
3	#003C00
4	#003C00
5	#003A00
6	#003800
7	#003400
8	#003200
9	#002B00
10	#002400
11	#001F00
12	#001900
13	#001500
14	#000F00
15	#030D03
16	#091309
17	#081408
18	#081408
19	#071407
20	#071707
21	#071807
22	#071B07
23	#071D07
24	#072007
25	#072007
26	#071F07
27	#071B07
28	#071207
29	#070905
30	#070712
31	#0707C7
32	#0707CB
33	#0707D2
34	#0707A0
35	#070B00
36	#072607
37	#075107
38	#069206
39	#1595A1
40	#4D018A
41	#8D034B
42	#9F2217
43	#06AC06
44	#078207
45	#066A06
46	#066A06
47	#0A880A
48	#26D82E
49	#446E68
50	#EC65BF
51	#BE83A6
52	#944B48
53	#955498
54	#A0CFA0
55	#A7B4AA
56	#ADAC95
57	#B4B467
58	#B6B663
59	#B9B964
60	#C3C371
61	#CECE82
62	#D0D08E
63	#D0D09A
64	#CFCFC8
65	#CFCFD0
66	#CFCFCF
67	#CFCFCF
68	#D0D0D0
69	#CCCCCC
70	#CBCBCB
71	#CECECE
72	#D1D1D1
73	#D5D5D5
74	#D4D4D4
75	#D2D2D2
76	#CFCFCF
77	#CFCFCF
78	#CCCCCC
79	#CACACA
80	#C7C7C7
81	#C4C4C4
82	#C7C7C7
83	#C9C9C9
84	#BEBEBE
85	#ADADAD
86	#A9A9A9
87	#A3A3A3
88	#999999
89	#8C8C8C
90	#787878
91	#6D6D6D
92	#5A5A5A
93	#4E4E4E
94	#333333
95	#252525
96	#323232
97	#272727
98	#131713
99	#0B130B
100	#0A160A
101	#0A190A
102	#091E09
103	#0A1F0A
104	#0A200A
105	#0A1E0A
106	#0A190A
107	#0B120B
108	#0B0B0A
109	#0B0BB8
110	#0B0BC5
111	#0B0BB2
112	#0A0AA2
113	#080892
114	#030380
115	#202097
116	#959573
117	#A6A612
118	#A6A621
119	#ACAC30
120	#B6B640
121	#B2B23D
122	#313191
123	#0404B9
124	#0E0EC5
125	#1111E0
126	#131394
127	#14150A
128	#152315
129	#163016
130	#1A411A
131	#255725
132	#296429
133	#064906
134	#004C00
135	#005500
136	#005700
137	#005B00
138	#005C00
139	#006100
140	#006200
141	#004000
142	#003F00
143	#003C00
144	#003C00
145	#003A00
146	#003800
147	#003400
148	#003200
149	#002B00
150	#002400
151	#001F00
152	#001900
153	#001500
154	#000F00
155	#030D03
156	#091309
157	#091509
158	#091509
159	#081508
160	#081808
161	#081908
162	#081C08
163	#081E08
164	#082108
165	#082108
166	#082008
167	#081C08
168	#081308
169	#080A06
170	#080813
171	#0808C8
172	#0808CC
173	#0808D3
174	#0808A1
175	#080C00
176	#082608
177	#084F08
178	#079207
179	#1495A4
180	#4B018D
181	#8B044F
182	#9C241C
183	#02B307
184	#078707
185	#066F06
186	#087108
187	#078B08
188	#30D123
189	#BE6B68
190	#EA6AC7
191	#BE86AB
192	#964C4A
193	#99699C
194	#A5DCA6
195	#ACBAAF
196	#B3B39B
197	#BABA6E
198	#BEBE6B
199	#C1C16C
200	#C9C976
201	#D3D387
202	#DADA98
203	#DFDFA9
204	#DDDDD6
205	#DADADC
206	#D9D9D9
207	#D6D6D6
208	#DADADA
209	#D7D7D7
210	#D6D6D6
211	#D9D9D9
212	#DBDBDB
213	#E0E0E0
214	#DFDFDF
215	#DBDBDB
216	#D7D7D7
217	#D5D5D5
218	#D1D1D1
219	#D1D1D1
220	#CFCFCF
221	#CDCDCD
222	#D1D1D1
223	#D3D3D3
224	#C5C5C5
225	#B3B3B3
226	#AEAEAE
227	#A7A7A7
228	#9E9E9E
229	#8D8D8D
230	#777777
231	#6D6D6D
232	#575757
233	#3D3D3D
234	#141414
235	#1E1E1E
236	#2F2F2F
237	#252525
238	#131713
239	#0C130C
240	#0A160A
241	#0B1A0B
242	#0A1D0A
243	#0A1D0A
244	#0B210B
245	#0B1F0B
246	#0B1A0B
247	#0B130B
248	#0B0B09
249	#0C0CA7
250	#0B0BCB
251	#0B0BB8
252	#0A0AA8
253	#09099B
254	#03038D
255	#222293
256	#9F9F25
257	#AEAE2B
258	#B0B034
259	#B5B53F
260	#BEBE4F
261	#BBBB4C
262	#323299
263	#0303BC
264	#0D0DC6
265	#1010E1
266	#131399
267	#121408
268	#132113
269	#142E14
270	#153B15
271	#1C4D1C
