group	fill
1	#1B861B
2	#198419
3	#188518
4	#1A8D1A
5	#1C921C
6	#1A971A
7	#189D18
8	#1AAC1A
9	#1AB81A
10	#15C91B
11	#66E31A
12	#E24D22
13	#CC162F
14	#C31C39
15	#BC1C3F
16	#BC1C40
17	#C01C3D
18	#C71C36
19	#D0152B
20	#E59B21
21	#9AE31C
22	#15CC1C
23	#1CBD1C
24	#1CB31C
25	#1CA91C
26	#1CA51C
27	#1CA41C
28	#1CA21C
29	#1CA21C
30	#1CA41C
31	#1CA51C
32	#1CAA1C
33	#1CAD1C
34	#1CB01C
35	#1CB51C
36	#1CB71C
37	#1CB91C
38	#1CBE1C
39	#1CC01C
40	#1CC51C
41	#1CCA1C
42	#1CCE1C
43	#1AD51C
44	#C7E71C
45	#E56C28
46	#EB2F49
47	#E54160
48	#DB4779
49	#DB5A9F
50	#DD71C0
51	#E78E69
52	#E09A2D
53	#D5A02D
54	#C6A242
55	#C3AD57
56	#C6A26E
57	#C47D78
58	#C57F80
59	#CA8388
60	#CA8388
61	#C88085
62	#CA8383
63	#D28B82
64	#D7A080
65	#DCCB7B
66	#E3CA75
67	#F3CB6F
68	#AACE68
69	#61CE60
70	#67C64B
71	#12C039
72	#11BA21
73	#15AD3E
74	#109DDC
75	#1292D9
76	#1788BE
77	#1C7EA5
78	#166A7E
79	#224E6B
80	#364249
81	#34D032
82	#27B827
83	#20A120
84	#1C8F1C
85	#1C851C
86	#1C7E1C
87	#1C7E1C
88	#1C821C
89	#1C871C
90	#1C8D1C
91	#1C971C
92	#1CA01C
93	#1CA71C
94	#1CAE1C
95	#1CB61C
96	#1CB81C
97	#1CBA1C
98	#1CBA1C
99	#1CBD1C
100	#1CBD1C
101	#1CBC1C
102	#1CBA1C
103	#1CBA1C
104	#1CBA1C
105	#1CBA1C
106	#1CBA1C
107	#1CBA1C
108	#1CB91C
109	#1CB91C
110	#1CB91C
111	#1CB91C
112	#1CB91C
113	#1CB91C
114	#1CB91C
