group	fill
1	#040404
2	#1B1B1B
3	#313131
4	#404040
5	#4C4C4C
6	#545454
7	#5C5C5C
8	#636363
9	#717171
10	#888888
11	#959595
12	#949494
13	#909090
14	#8B8B8B
15	#828282
16	#7F7F7F
17	#7F7F7F
18	#7F7F7F
19	#838383
20	#868686
21	#9A9A9A
22	#6A6A6A
23	#595959
24	#5E5E5E
25	#5F5F5F
26	#616161
27	#666666
28	#6B6B6B
29	#6D6D6D
30	#6C6C6C
31	#6A6A6A
32	#686868
33	#646464
34	#606060
35	#575757
36	#4D4D4D
37	#434343
38	#353535
39	#262626
40	#161616
41	#050505
42	#000000
43	#000000
44	#000000
45	#000000
46	#000000
47	#000000
48	#000000
49	#000000
50	#000000
51	#070707
52	#161616
53	#262626
54	#333333
55	#414141
56	#4A4A4A
57	#515151
58	#565656
59	#5B5B5B
60	#5D5D5D
61	#5C5C5C
62	#686868
63	#757575
64	#767676
65	#858585
66	#8A8A8A
67	#8E8E8E
68	#9F9F9F
69	#A3A3A3
70	#A6A6A6
71	#B0B0B0
72	#AAAAAA
73	#A0A0A0
74	#9D9D9D
75	#A6A6A6
76	#A6A6A6
77	#ADADAD
78	#B3B3B3
79	#B7B7B7
80	#C8C8C8
81	#BCBCBC
82	#A9A9A9
83	#9E9E9E
84	#909090
85	#757575
86	#626262
87	#636363
88	#626262
89	#5F5F5F
90	#5B5B5B
91	#545454
92	#4A4A4A
93	#3F3F3F
94	#383838
95	#292929
96	#101010
97	#010101
98	#000000
99	#000000
100	#000000
101	#000000
102	#000000
103	#000000
104	#000000
105	#000000
106	#000000
107	#000000
108	#0A0A0A
109	#232323
110	#363636
111	#434343
112	#4C4C4C
113	#545454
114	#5A5A5A
115	#5E5E5E
116	#606060
117	#616161
118	#5F5F5F
119	#585858
120	#4E4E4E
121	#505050
122	#515151
123	#515151
124	#515151
125	#8D8D8D
126	#929292
127	#747474
128	#6F6F6F
129	#707070
130	#727272
131	#8C8C8C
132	#909090
133	#575757
134	#575757
135	#585858
136	#575757
137	#565656
138	#515151
139	#4A4A4A
140	#434343
141	#070707
142	#1D1D1D
143	#323232
144	#404040
145	#4C4C4C
146	#575757
147	#5E5E5E
148	#6A6A6A
149	#7E7E7E
150	#8E8E8E
151	#979797
152	#989898
153	#949494
154	#8D8D8D
155	#878787
156	#838383
157	#828282
158	#808080
159	#838383
160	#848484
161	#989898
162	#757575
163	#585858
164	#5E5E5E
165	#5F5F5F
166	#616161
167	#666666
168	#6A6A6A
169	#6D6D6D
170	#6E6E6E
171	#6C6C6C
172	#696969
173	#626262
174	#5A5A5A
175	#535353
176	#4B4B4B
177	#464646
178	#3E3E3E
179	#323232
180	#252525
181	#141414
182	#030303
183	#000000
184	#000000
185	#000000
186	#000000
187	#000000
188	#000000
189	#000000
190	#020202
191	#0D0D0D
192	#1D1D1D
193	#2E2E2E
194	#3C3C3C
195	#484848
196	#4E4E4E
197	#545454
198	#585858
199	#5C5C5C
200	#5F5F5F
201	#5F5F5F
202	#707070
203	#797979
204	#787878
205	#878787
206	#8E8E8E
207	#888888
208	#848484
209	#8A8A8A
210	#979797
211	#A5A5A5
212	#979797
213	#8D8D8D
214	#8D8D8D
215	#979797
216	#999999
217	#9D9D9D
218	#9F9F9F
219	#A8A8A8
220	#A9A9A9
221	#A3A3A3
222	#999999
223	#939393
224	#898989
225	#6D6D6D
226	#616161
227	#626262
228	#616161
229	#5F5F5F
230	#5B5B5B
231	#535353
232	#494949
233	#3E3E3E
234	#353535
235	#242424
236	#0B0B0B
237	#000000
238	#000000
239	#000000
240	#000000
241	#000000
242	#000000
243	#000000
244	#000000
245	#000000
246	#010101
247	#070707
248	#1B1B1B
249	#313131
250	#404040
251	#4B4B4B
252	#545454
253	#5B5B5B
254	#616161
255	#646464
256	#676767
257	#656565
258	#626262
259	#5B5B5B
260	#525252
261	#525252
262	#535353
263	#515151
264	#555555
265	#929292
266	#8E8E8E
267	#757575
268	#717171
269	#707070
270	#747474
271	#898989
272	#939393
273	#5A5A5A
274	#585858
275	#595959
276	#595959
277	#555555
278	#515151
279	#4C4C4C
280	#444444
281	#070707
282	#1D1D1D
283	#323232
284	#404040
285	#4D4D4D
286	#575757
287	#5E5E5E
288	#727272
289	#838383
290	#8D8D8D
291	#949494
292	#969696
293	#959595
294	#8F8F8F
295	#8A8A8A
296	#878787
297	#858585
298	#848484
299	#888888
300	#868686
301	#949494
302	#808080
303	#5C5C5C
304	#5E5E5E
305	#5F5F5F
306	#606060
307	#666666
308	#6D6D6D
309	#6D6D6D
310	#6A6A6A
311	#666666
312	#616161
313	#5F5F5F
314	#5D5D5D
315	#5A5A5A
316	#555555
317	#505050
318	#484848
319	#3E3E3E
320	#313131
321	#222222
322	#0D0D0D
323	#000000
324	#000000
325	#000000
326	#000000
327	#000000
328	#000000
329	#020202
330	#0A0A0A
331	#131313
332	#202020
333	#333333
334	#434343
335	#4C4C4C
336	#515151
337	#565656
338	#5A5A5A
339	#5F5F5F
340	#616161
341	#636363
342	#747474
343	#818181
344	#828282
345	#8E8E8E
346	#A6A6A6
347	#AAAAAA
348	#8D8D8D
349	#808080
350	#7D7D7D
351	#898989
352	#797979
353	#6D6D6D
354	#7F7F7F
355	#848484
356	#8B8B8B
357	#8F8F8F
358	#8B8B8B
359	#939393
360	#8B8B8B
361	#888888
362	#8E8E8E
363	#999999
364	#909090
365	#717171
366	#626262
367	#646464
368	#616161
369	#5F5F5F
370	#5A5A5A
371	#535353
372	#484848
373	#3C3C3C
374	#333333
375	#232323
376	#0A0A0A
377	#000000
378	#000000
379	#000000
380	#000000
381	#000000
382	#000000
383	#000000
384	#000000
385	#000000
386	#060606
387	#161616
388	#2D2D2D
389	#3C3C3C
390	#4A4A4A
391	#545454
392	#5B5B5B
393	#616161
394	#656565
395	#696969
396	#6A6A6A
397	#696969
398	#676767
399	#5E5E5E
400	#555555
401	#545454
402	#535353
403	#515151
404	#575757
405	#949494
406	#8B8B8B
407	#767676
408	#717171
409	#737373
410	#767676
411	#868686
412	#959595
413	#5E5E5E
414	#5A5A5A
415	#5A5A5A
416	#585858
417	#555555
418	#505050
419	#4B4B4B
420	#444444
421	#080808
422	#1E1E1E
423	#313131
424	#404040
425	#4E4E4E
426	#595959
427	#626262
428	#777777
429	#898989
430	#909090
431	#929292
432	#919191
433	#919191
434	#919191
435	#8E8E8E
436	#8D8D8D
437	#8B8B8B
438	#898989
439	#8B8B8B
440	#8B8B8B
441	#929292
442	#868686
443	#686868
444	#5D5D5D
445	#5E5E5E
446	#626262
447	#656565
448	#686868
449	#676767
450	#686868
451	#686868
452	#686868
453	#686868
454	#656565
455	#616161
456	#5B5B5B
457	#545454
458	#4B4B4B
459	#414141
460	#333333
461	#252525
462	#171717
463	#0E0E0E
464	#060606
465	#000000
466	#090909
467	#111111
468	#0E0E0E
469	#0B0B0B
470	#141414
471	#202020
472	#292929
473	#363636
474	#444444
475	#4D4D4D
476	#535353
477	#595959
478	#5E5E5E
479	#616161
480	#616161
481	#676767
482	#7A7A7A
483	#898989
484	#979797
485	#9F9F9F
486	#AFAFAF
487	#A8A8A8
488	#9C9C9C
489	#969696
490	#8D8D8D
491	#848484
492	#7C7C7C
493	#676767
494	#5F5F5F
495	#6E6E6E
496	#7E7E7E
497	#8B8B8B
498	#8F8F8F
499	#9F9F9F
500	#949494
501	#888888
502	#818181
503	#8C8C8C
504	#8B8B8B
505	#7D7D7D
506	#676767
507	#656565
508	#636363
509	#606060
510	#5C5C5C
511	#535353
512	#494949
513	#3C3C3C
514	#323232
515	#282828
516	#0F0F0F
517	#000000
518	#000000
519	#000000
520	#000000
521	#000000
522	#000000
523	#000000
524	#000000
525	#020202
526	#101010
527	#272727
528	#383838
529	#434343
530	#4E4E4E
531	#585858
532	#5F5F5F
533	#656565
534	#696969
535	#6C6C6C
536	#6D6D6D
537	#6C6C6C
538	#696969
539	#5E5E5E
540	#565656
541	#575757
542	#555555
543	#525252
544	#5B5B5B
545	#989898
546	#848484
547	#777777
548	#767676
549	#757575
550	#787878
551	#828282
552	#969696
553	#646464
554	#585858
555	#5B5B5B
556	#585858
557	#565656
558	#525252
559	#4B4B4B
560	#454545
561	#090909
562	#1F1F1F
563	#313131
564	#414141
565	#4E4E4E
566	#5A5A5A
567	#6C6C6C
568	#7E7E7E
569	#909090
570	#969696
571	#969696
572	#969696
573	#929292
574	#919191
575	#8B8B8B
576	#8C8C8C
577	#878787
578	#848484
579	#858585
580	#8A8A8A
581	#939393
582	#848484
583	#656565
584	#5B5B5B
585	#5B5B5B
586	#5E5E5E
587	#646464
588	#6A6A6A
589	#6D6D6D
590	#6E6E6E
591	#6E6E6E
592	#6E6E6E
593	#6A6A6A
594	#676767
595	#626262
596	#5D5D5D
597	#575757
598	#525252
599	#4A4A4A
600	#404040
601	#383838
602	#303030
603	#242424
604	#121212
605	#131313
606	#252525
607	#2B2B2B
608	#2E2E2E
609	#2C2C2C
610	#222222
611	#262626
612	#343434
613	#424242
614	#494949
615	#505050
616	#565656
617	#5B5B5B
618	#5E5E5E
619	#616161
620	#626262
621	#686868
622	#7C7C7C
623	#858585
624	#848484
625	#929292
626	#9E9E9E
627	#969696
628	#979797
629	#939393
630	#929292
631	#888888
632	#878787
633	#757575
634	#656565
635	#747474
636	#868686
637	#919191
638	#989898
639	#A5A5A5
640	#A2A2A2
641	#9A9A9A
642	#8D8D8D
643	#888888
644	#8E8E8E
645	#808080
646	#676767
647	#656565
648	#646464
649	#5F5F5F
650	#5C5C5C
651	#535353
652	#484848
653	#3A3A3A
654	#313131
655	#272727
656	#0D0D0D
657	#000000
658	#000000
659	#000000
660	#000000
661	#000000
662	#000000
663	#000000
664	#010101
665	#0B0B0B
666	#1C1C1C
667	#303030
668	#3E3E3E
669	#4B4B4B
670	#545454
671	#5B5B5B
672	#616161
673	#686868
674	#6D6D6D
675	#6F6F6F
676	#707070
677	#6E6E6E
678	#6A6A6A
679	#5E5E5E
680	#595959
681	#585858
682	#565656
683	#545454
684	#616161
685	#9A9A9A
686	#7F7F7F
687	#777777
688	#767676
689	#767676
690	#7A7A7A
691	#7E7E7E
692	#969696
693	#6C6C6C
694	#575757
695	#5B5B5B
696	#5A5A5A
697	#565656
698	#525252
699	#4C4C4C
700	#444444
701	#0A0A0A
702	#1F1F1F
703	#313131
704	#414141
705	#4E4E4E
706	#606060
707	#757575
708	#818181
709	#909090
710	#9A9A9A
711	#9C9C9C
712	#9A9A9A
713	#969696
714	#929292
715	#8C8C8C
716	#8B8B8B
717	#898989
718	#858585
719	#818181
720	#7D7D7D
721	#828282
722	#717171
723	#595959
724	#5D5D5D
725	#5E5E5E
726	#646464
727	#686868
728	#6C6C6C
729	#6F6F6F
730	#707070
731	#717171
732	#6E6E6E
733	#6A6A6A
734	#686868
735	#686868
736	#676767
737	#646464
738	#616161
739	#5A5A5A
740	#505050
741	#444444
742	#363636
743	#252525
744	#262626
745	#3C3C3C
746	#3F3F3F
747	#3F3F3F
748	#434343
749	#474747
750	#3C3C3C
751	#313131
752	#3B3B3B
753	#484848
754	#4F4F4F
755	#555555
756	#5A5A5A
757	#5C5C5C
758	#5F5F5F
759	#636363
760	#636363
761	#6B6B6B
762	#7B7B7B
763	#828282
764	#7D7D7D
765	#7D7D7D
766	#888888
767	#909090
768	#969696
769	#8F8F8F
770	#888888
771	#787878
772	#707070
773	#626262
774	#5F5F5F
775	#636363
776	#767676
777	#878787
778	#8B8B8B
779	#959595
780	#A5A5A5
781	#9E9E9E
782	#939393
783	#8A8A8A
784	#8B8B8B
785	#7E7E7E
786	#676767
787	#686868
788	#656565
789	#5F5F5F
790	#595959
791	#525252
792	#474747
793	#393939
794	#2F2F2F
795	#242424
796	#0F0F0F
797	#010101
798	#000000
799	#000000
800	#000000
801	#000000
802	#000000
803	#020202
804	#0D0D0D
805	#1D1D1D
806	#2A2A2A
807	#343434
808	#3F3F3F
809	#4C4C4C
810	#575757
811	#5E5E5E
812	#646464
813	#696969
814	#6D6D6D
815	#717171
816	#727272
817	#707070
818	#6C6C6C
819	#606060
820	#5A5A5A
821	#585858
822	#585858
823	#525252
824	#6A6A6A
825	#999999
826	#7B7B7B
827	#797979
828	#767676
829	#7B7B7B
830	#7C7C7C
831	#7C7C7C
832	#949494
833	#757575
834	#575757
835	#5A5A5A
836	#5A5A5A
837	#575757
838	#545454
839	#4D4D4D
840	#454545
841	#0A0A0A
842	#1E1E1E
843	#313131
844	#404040
845	#4D4D4D
846	#656565
847	#777777
848	#828282
849	#8F8F8F
850	#9A9A9A
851	#9F9F9F
852	#9E9E9E
853	#999999
854	#979797
855	#919191
856	#909090
857	#8E8E8E
858	#868686
859	#858585
860	#7C7C7C
861	#696969
862	#5F5F5F
863	#5D5D5D
864	#626262
865	#636363
866	#676767
867	#6B6B6B
868	#6B6B6B
869	#717171
870	#767676
871	#747474
872	#717171
873	#727272
874	#717171
875	#717171
876	#6F6F6F
877	#6C6C6C
878	#656565
879	#5E5E5E
880	#525252
881	#454545
882	#3D3D3D
883	#404040
884	#505050
885	#535353
886	#535353
887	#545454
888	#565656
889	#525252
890	#4C4C4C
891	#494949
892	#474747
893	#4D4D4D
894	#545454
895	#5A5A5A
896	#5E5E5E
897	#606060
898	#616161
899	#626262
900	#656565
901	#707070
902	#7B7B7B
903	#818181
904	#858585
905	#838383
906	#878787
907	#8E8E8E
908	#939393
909	#8C8C8C
910	#838383
911	#6E6E6E
912	#616161
913	#606060
914	#616161
915	#646464
916	#737373
917	#838383
918	#8B8B8B
919	#909090
920	#8B8B8B
921	#848484
922	#868686
923	#878787
924	#838383
925	#7A7A7A
926	#6A6A6A
927	#676767
928	#656565
929	#606060
930	#595959
931	#555555
932	#4D4D4D
933	#3E3E3E
934	#353535
935	#2B2B2B
936	#151515
937	#050505
938	#050505
939	#040404
940	#000000
941	#000000
942	#000000
943	#0A0A0A
944	#1D1D1D
945	#2C2C2C
946	#383838
947	#3E3E3E
948	#434343
949	#4A4A4A
950	#535353
951	#5F5F5F
952	#656565
953	#6A6A6A
954	#6E6E6E
955	#737373
956	#757575
957	#737373
958	#6C6C6C
959	#636363
960	#5C5C5C
961	#585858
962	#585858
963	#525252
964	#747474
965	#949494
966	#7A7A7A
967	#787878
968	#777777
969	#7C7C7C
970	#808080
971	#7D7D7D
972	#909090
973	#818181
974	#5B5B5B
975	#5E5E5E
976	#5A5A5A
977	#585858
978	#545454
979	#4D4D4D
980	#464646
981	#0A0A0A
982	#202020
983	#303030
984	#3F3F3F
985	#4E4E4E
986	#686868
987	#777777
988	#808080
989	#8F8F8F
990	#989898
991	#999999
992	#999999
993	#9C9C9C
994	#9A9A9A
995	#939393
996	#8C8C8C
997	#8B8B8B
998	#868686
999	#818181
1000	#818181
1001	#747474
1002	#656565
1003	#636363
1004	#666666
1005	#686868
1006	#686868
1007	#686868
1008	#696969
1009	#757575
1010	#7B7B7B
1011	#868686
1012	#848484
1013	#7C7C7C
1014	#777777
1015	#717171
1016	#727272
1017	#6F6F6F
1018	#696969
1019	#636363
1020	#5C5C5C
1021	#5B5B5B
1022	#5F5F5F
1023	#626262
1024	#606060
1025	#5C5C5C
1026	#5E5E5E
1027	#616161
1028	#616161
1029	#5F5F5F
1030	#5B5B5B
1031	#5C5C5C
1032	#5C5C5C
1033	#555555
1034	#575757
1035	#5D5D5D
1036	#626262
1037	#636363
1038	#656565
1039	#676767
1040	#6D6D6D
1041	#727272
1042	#787878
1043	#7C7C7C
1044	#7F7F7F
1045	#838383
1046	#868686
1047	#898989
1048	#858585
1049	#858585
1050	#828282
1051	#747474
1052	#6E6E6E
1053	#6E6E6E
1054	#6F6F6F
1055	#747474
1056	#808080
1057	#838383
1058	#8D8D8D
1059	#8E8E8E
1060	#858585
1061	#868686
1062	#8A8A8A
1063	#8C8C8C
1064	#808080
1065	#737373
1066	#6A6A6A
1067	#686868
1068	#676767
1069	#626262
1070	#5C5C5C
1071	#575757
1072	#505050
1073	#414141
1074	#363636
1075	#2D2D2D
1076	#212121
1077	#1E1E1E
1078	#202020
1079	#151515
1080	#010101
1081	#070707
1082	#0E0E0E
1083	#151515
1084	#262626
1085	#353535
1086	#404040
1087	#484848
1088	#4D4D4D
1089	#505050
1090	#535353
1091	#575757
1092	#626262
1093	#6B6B6B
1094	#6D6D6D
1095	#707070
1096	#747474
1097	#737373
1098	#6D6D6D
1099	#656565
1100	#5B5B5B
1101	#595959
1102	#585858
1103	#535353
1104	#828282
1105	#8D8D8D
1106	#7A7A7A
1107	#7B7B7B
1108	#7A7A7A
1109	#7B7B7B
1110	#818181
1111	#848484
1112	#8E8E8E
1113	#8E8E8E
1114	#5F5F5F
1115	#5E5E5E
1116	#5E5E5E
1117	#5A5A5A
1118	#555555
1119	#4D4D4D
1120	#444444
1121	#080808
1122	#1C1C1C
1123	#2F2F2F
1124	#404040
1125	#4D4D4D
1126	#666666
1127	#797979
1128	#828282
1129	#8A8A8A
1130	#939393
1131	#989898
1132	#959595
1133	#929292
1134	#969696
1135	#969696
1136	#959595
1137	#8E8E8E
1138	#848484
1139	#7F7F7F
1140	#7D7D7D
1141	#7B7B7B
1142	#707070
1143	#6A6A6A
1144	#6A6A6A
1145	#696969
1146	#6A6A6A
1147	#6A6A6A
1148	#6F6F6F
1149	#797979
1150	#7B7B7B
1151	#8A8A8A
1152	#9D9D9D
1153	#8F8F8F
1154	#808080
1155	#787878
1156	#747474
1157	#707070
1158	#6F6F6F
1159	#6F6F6F
1160	#6D6D6D
1161	#6A6A6A
1162	#686868
1163	#666666
1164	#6C6C6C
1165	#6E6E6E
1166	#6D6D6D
1167	#696969
1168	#676767
1169	#656565
1170	#626262
1171	#646464
1172	#656565
1173	#646464
1174	#616161
1175	#616161
1176	#646464
1177	#666666
1178	#676767
1179	#6C6C6C
1180	#707070
1181	#717171
1182	#727272
1183	#7A7A7A
1184	#7B7B7B
1185	#7F7F7F
1186	#868686
1187	#7A7A7A
1188	#757575
1189	#7B7B7B
1190	#7F7F7F
1191	#777777
1192	#717171
1193	#737373
1194	#757575
1195	#777777
1196	#7C7C7C
1197	#7A7A7A
1198	#7D7D7D
1199	#828282
1200	#878787
1201	#8A8A8A
1202	#8B8B8B
1203	#858585
1204	#797979
1205	#6D6D6D
1206	#6C6C6C
1207	#6A6A6A
1208	#676767
1209	#636363
1210	#5E5E5E
1211	#565656
1212	#505050
1213	#454545
1214	#363636
1215	#363636
1216	#3E3E3E
1217	#383838
1218	#333333
1219	#2F2F2F
1220	#131313
1221	#131313
1222	#252525
1223	#2B2B2B
1224	#2F2F2F
1225	#373737
1226	#444444
1227	#4D4D4D
1228	#525252
1229	#565656
1230	#5A5A5A
1231	#5B5B5B
1232	#5C5C5C
1233	#656565
1234	#6E6E6E
1235	#707070
1236	#707070
1237	#707070
1238	#6E6E6E
1239	#656565
1240	#5A5A5A
1241	#595959
1242	#585858
1243	#5B5B5B
1244	#8F8F8F
1245	#838383
1246	#7A7A7A
1247	#7D7D7D
1248	#7D7D7D
1249	#7D7D7D
1250	#7E7E7E
1251	#828282
1252	#8C8C8C
1253	#969696
1254	#6D6D6D
1255	#5A5A5A
1256	#5D5D5D
1257	#5A5A5A
1258	#565656
1259	#4D4D4D
1260	#444444
1261	#070707
1262	#1B1B1B
1263	#2F2F2F
1264	#404040
1265	#4C4C4C
1266	#636363
1267	#7B7B7B
1268	#848484
1269	#8A8A8A
1270	#8E8E8E
1271	#939393
1272	#929292
1273	#8E8E8E
1274	#909090
1275	#979797
1276	#8D8D8D
1277	#7F7F7F
1278	#7F7F7F
1279	#7C7C7C
1280	#7E7E7E
1281	#7F7F7F
1282	#737373
1283	#6C6C6C
1284	#6E6E6E
1285	#6C6C6C
1286	#6F6F6F
1287	#757575
1288	#7C7C7C
1289	#7D7D7D
1290	#797979
1291	#808080
1292	#A0A0A0
1293	#A8A8A8
1294	#989898
1295	#838383
1296	#777777
1297	#747474
1298	#727272
1299	#747474
1300	#737373
1301	#6F6F6F
1302	#737373
1303	#8B8B8B
1304	#A4A4A4
1305	#ADADAD
1306	#ABABAB
1307	#A4A4A4
1308	#9C9C9C
1309	#8E8E8E
1310	#818181
1311	#777777
1312	#6E6E6E
1313	#6A6A6A
1314	#686868
1315	#686868
1316	#686868
1317	#686868
1318	#686868
1319	#6C6C6C
1320	#737373
1321	#777777
1322	#747474
1323	#767676
1324	#7F7F7F
1325	#959595
1326	#A5A5A5
1327	#8B8B8B
1328	#767676
1329	#6D6D6D
1330	#6B6B6B
1331	#646464
1332	#636363
1333	#676767
1334	#6A6A6A
1335	#707070
1336	#757575
1337	#777777
1338	#818181
1339	#848484
1340	#808080
1341	#828282
1342	#818181
1343	#7E7E7E
1344	#777777
1345	#707070
1346	#6E6E6E
1347	#6A6A6A
1348	#666666
1349	#626262
1350	#5E5E5E
1351	#5A5A5A
1352	#555555
1353	#4C4C4C
1354	#464646
1355	#4A4A4A
1356	#4E4E4E
1357	#4B4B4B
1358	#454545
1359	#464646
1360	#3A3A3A
1361	#272727
1362	#2C2C2C
1363	#3C3C3C
1364	#444444
1365	#474747
1366	#4A4A4A
1367	#4F4F4F
1368	#555555
