group	fill
1	#02B6CA
2	#02B3D6
3	#02B068
4	#02AC00
5	#02A702
6	#029E02
7	#029202
8	#018301
9	#057505
10	#106D10
11	#1C651C
12	#2F632F
13	#466546
14	#5A695A
15	#696B69
16	#757577
17	#7A7A53
18	#797942
19	#7B7B43
20	#888850
21	#979777
22	#9F9FA2
23	#A2A2A2
24	#A5A5A5
25	#A7A7A7
26	#A1A1A1
27	#9B9B9B
28	#919191
29	#8B8B8B
30	#929292
31	#989898
32	#9C9C9C
33	#9E9E9E
34	#A0A0A0
35	#A0A0A0
36	#9FA09F
37	#A2ABA2
38	#ABC1AB
39	#ABCCAB
40	#AEE1AE
41	#A5E7A5
42	#9DF29D
43	#9DFF9D
44	#9BC49B
45	#9D009D
46	#A101A1
47	#A08CA0
48	#A6B5A6
49	#B521B5
50	#BFC7BF
51	#C5FCC5
52	#C6E8C6
53	#C8DEC8
54	#C9D2C9
55	#CBCCCB
56	#CFCFCF
57	#D2D2D2
58	#D6D6D6
59	#DADADA
60	#DDDDDD
61	#E0E0E0
62	#E1E1E1
63	#E1E1E1
64	#DFDFDF
65	#DADADA
66	#D6D6D6
67	#D4D4D4
68	#CFCFCF
69	#CDCDCD
70	#CBCBCB
71	#CBCBCB
72	#CCCCCC
73	#CBCBCB
74	#CFCFCF
75	#D4D4D4
76	#D6D6D6
77	#D9D9D9
78	#D8D9D8
79	#CDD0CD
80	#BEC5BE
81	#B3BFB3
82	#ADBCAD
83	#ADC3AD
84	#ABC8AB
85	#A9D2A9
86	#A9DFA9
87	#A7FCA7
88	#A689A6
89	#A415A4
90	#9D35A0
91	#96467E
92	#9E7D3C
93	#B89736
94	#CB9C33
95	#CA9627
96	#C18E21
97	#B8922F
98	#A4913B
99	#925161
100	#A43AA7
101	#A916A9
102	#A7BDA7
103	#A3E2A3
104	#A1BBA1
105	#A2A5A4
106	#A2A290
107	#A1A161
108	#9E9E56
109	#A0A04F
110	#9E9E47
111	#99993F
112	#9B9B44
113	#A3A350
114	#A5A55B
115	#A8A86F
116	#ACAFA9
117	#ACD3AC
118	#ADA5AD
119	#AA27AB
120	#A1479E
121	#9E8433
122	#C0822B
123	#DE81EA
124	#F77ECA
125	#FF75B1
126	#F86AA2
127	#E65F9E
128	#C34C9B
129	#94369D
130	#6723A4
131	#3A0DB2
132	#149BCE
133	#01B06B
134	#038F00
135	#037A03
136	#036E03
137	#036403
138	#045D04
139	#045604
140	#045404
141	#02B6CA
142	#02B3D6
143	#02B068
144	#02AC00
145	#02A702
146	#029E02
147	#029202
148	#008200
149	#047404
150	#106D10
151	#1D661D
152	#326632
153	#496849
154	#5C6B5C
155	#6A6C6A
156	#747476
157	#797952
158	#787840
159	#7C7C44
160	#898952
161	#939372
162	#9A9A9C
163	#A0A0A0
164	#A3A3A3
165	#A4A4A4
166	#9E9E9E
167	#939393
168	#8B8B8B
169	#929292
170	#979797
171	#9A9A9A
172	#9D9D9D
173	#A0A0A0
174	#A1A1A1
175	#A2A2A2
176	#A1A2A1
177	#A4ADA4
178	#ACC2AC
179	#ADCDAD
180	#B2E5B2
181	#B7E8B7
182	#A9D9A9
183	#A0F1A0
184	#A047A0
185	#A404A4
186	#A404A4
187	#A01FA0
188	#A0FEA0
189	#AAD3AA
190	#B8FCB8
191	#C1F3C1
192	#C7E7C7
193	#C8DFC8
194	#C9D2C9
195	#CACBCA
196	#CCCCCC
197	#CDCDCD
198	#CFCFCF
199	#D4D4D4
200	#D7D7D7
201	#DADADA
202	#DEDEDE
203	#DEDEDE
204	#DDDDDD
205	#DBDBDB
206	#D7D7D7
207	#D5D5D5
208	#CFCFCF
209	#CECECE
210	#CFCFCF
211	#D0D0D0
212	#D2D2D2
213	#D3D3D3
214	#D5D5D5
215	#D5D5D5
216	#D7D7D7
217	#D5D5D5
218	#C8C9C8
219	#BABDBA
220	#B7BEB7
221	#B4C0B4
222	#ACBBAC
223	#AAC1AA
224	#ABC8AB
225	#AAD2AA
226	#ABE1AB
227	#AAF7AA
228	#A976A9
229	#A718A7
230	#A036A3
231	#974680
232	#A28444
233	#BB9C3D
234	#C79C34
235	#CA992C
236	#C59528
237	#BE9A37
238	#AA8446
239	#A25972
240	#B248B5
