group	fill
1	#000000
2	#000000
3	#000000
4	#000000
5	#000000
6	#000000
7	#000000
8	#000000
9	#000000
10	#000000
11	#000000
12	#000000
13	#000000
14	#000000
15	#000000
16	#000000
17	#000000
18	#000000
19	#000000
20	#000000
21	#000000
22	#000000
23	#000000
24	#000000
25	#000000
26	#000000
27	#000000
28	#000000
29	#000000
30	#000000
31	#000000
32	#000000
33	#000000
34	#010101
35	#030303
36	#050505
37	#080808
38	#0A0A0A
39	#0C0C0C
40	#0F0F0F
41	#101010
42	#121212
43	#171717
44	#1B1B1B
45	#212121
46	#252525
47	#272727
48	#292929
49	#2B2B2B
50	#313131
51	#3A3A3A
52	#434343
53	#4D4D4D
54	#555555
55	#5D5D5D
56	#666666
57	#6B6B6B
58	#717171
59	#777777
60	#7F7F7F
61	#878787
62	#8B8B8B
63	#8F8F8F
64	#9C9C9C
65	#A6A6A6
66	#ACACAC
67	#B3B3B3
68	#B7B7B7
69	#B8B8B8
70	#B5B5B5
71	#ACACAC
72	#AAAAAA
73	#B3B3B3
74	#BBBBBB
75	#B9B9B9
76	#B0B0B0
77	#AFAFAF
78	#B2B2B2
79	#ADADAD
80	#A4A4A4
81	#9E9E9E
82	#959595
83	#8A8A8A
84	#7D7D7D
85	#767676
86	#717171
87	#6D6D6D
88	#696969
89	#636363
90	#5E5E5E
91	#565656
92	#4F4F4F
93	#474747
94	#404040
95	#3B3B3B
96	#2F2F2F
97	#252525
98	#222222
99	#1D1D1D
100	#1A1A1A
101	#161616
102	#111111
103	#0D0D0D
104	#0A0A0A
105	#070707
106	#050505
107	#030303
108	#000000
109	#000000
110	#000000
111	#000000
112	#000000
113	#000000
114	#000000
115	#000000
116	#000000
117	#000000
118	#000000
119	#000000
120	#000000
121	#000000
122	#000000
123	#000000
124	#000000
125	#000000
126	#000000
127	#000000
128	#000000
129	#000000
130	#000000
131	#000000
132	#000000
133	#000000
134	#000000
135	#000000
136	#000000
137	#000000
138	#000000
139	#020202
140	#202020
141	#000000
142	#000000
143	#000000
144	#000000
145	#000000
146	#000000
147	#000000
148	#000000
149	#000000
150	#000000
151	#000000
152	#000000
153	#000000
154	#000000
155	#000000
156	#000000
157	#000000
158	#000000
159	#000000
160	#000000
161	#000000
162	#000000
163	#000000
164	#000000
165	#000000
166	#000000
167	#000000
168	#000000
169	#000000
170	#020202
171	#010101
172	#030303
173	#040404
174	#070707
175	#080808
176	#0A0A0A
177	#0D0D0D
178	#0F0F0F
179	#101010
180	#131313
181	#141414
182	#161616
183	#1B1B1B
184	#1E1E1E
185	#222222
186	#252525
187	#272727
188	#292929
189	#292929
190	#2D2D2D
191	#363636
192	#3F3F3F
193	#494949
194	#505050
195	#595959
196	#616161
197	#676767
198	#6D6D6D
199	#727272
200	#797979
201	#818181
202	#858585
203	#8B8B8B
204	#949494
205	#A0A0A0
206	#A8A8A8
207	#ADADAD
208	#B4B4B4
209	#B5B5B5
210	#AFAFAF
211	#ABABAB
212	#A6A6A6
213	#ABABAB
214	#B1B1B1
215	#B2B2B2
216	#ACACAC
217	#AAAAAA
218	#B0B0B0
219	#A9A9A9
220	#9E9E9E
221	#989898
222	#909090
223	#858585
224	#787878
225	#747474
226	#6F6F6F
227	#6A6A6A
228	#676767
229	#626262
230	#5D5D5D
231	#565656
232	#4D4D4D
233	#454545
234	#404040
235	#383838
236	#2A2A2A
237	#262626
238	#242424
239	#1F1F1F
240	#1C1C1C
241	#1A1A1A
242	#161616
243	#131313
244	#111111
245	#0E0E0E
246	#0C0C0C
247	#0A0A0A
248	#060606
249	#040404
250	#030303
251	#020202
252	#000000
253	#000000
254	#000000
255	#000000
256	#000000
257	#000000
258	#000000
259	#000000
260	#000000
261	#000000
262	#000000
263	#000000
264	#000000
265	#000000
266	#000000
267	#000000
268	#000000
269	#000000
270	#000000
271	#000000
272	#000000
273	#000000
274	#000000
275	#000000
276	#000000
277	#000000
278	#000000
279	#020202
280	#1E1E1E
281	#000000
282	#000000
283	#000000
284	#000000
285	#000000
286	#000000
287	#000000
288	#000000
289	#000000
290	#000000
291	#000000
292	#000000
293	#000000
294	#000000
295	#000000
296	#000000
297	#000000
298	#000000
299	#000000
300	#000000
301	#000000
302	#000000
303	#000000
304	#010101
305	#020202
306	#030303
307	#050505
308	#070707
309	#080808
310	#0A0A0A
311	#0A0A0A
312	#0D0D0D
313	#0F0F0F
314	#101010
315	#111111
316	#131313
317	#161616
318	#181818
319	#191919
320	#1C1C1C
321	#1D1D1D
322	#1F1F1F
323	#232323
324	#262626
325	#292929
326	#2A2A2A
327	#2C2C2C
328	#2C2C2C
329	#2B2B2B
330	#2F2F2F
331	#363636
332	#3F3F3F
333	#484848
334	#505050
335	#5A5A5A
336	#636363
337	#676767
338	#6C6C6C
339	#717171
340	#777777
341	#7D7D7D
342	#838383
343	#888888
344	#919191
345	#9F9F9F
346	#A8A8A8
347	#AEAEAE
348	#B2B2B2
