group	fill
1	#262626
2	#060606
3	#030303
4	#030303
5	#020202
6	#030303
7	#040404
8	#040404
9	#040404
10	#040404
11	#040404
12	#040404
13	#040404
14	#040404
15	#040404
16	#040404
17	#040404
18	#040404
19	#040404
20	#040404
21	#040404
22	#040404
23	#040404
24	#040404
25	#040404
26	#040404
27	#040404
28	#040404
29	#040404
30	#040404
31	#040404
32	#040404
33	#040404
34	#040404
35	#040404
36	#040404
37	#040404
38	#040404
39	#040404
40	#040404
41	#040404
42	#040404
43	#030303
44	#020202
45	#010101
46	#000000
47	#010101
48	#020202
49	#050505
50	#0E0E0E
51	#1A1A1A
52	#292929
53	#383838
54	#484848
55	#5B5B5B
56	#6B6B6B
57	#767676
58	#7E7E7E
59	#A3A3A3
60	#B5B5B5
61	#A9A9A9
62	#B5B5B5
63	#C2C2C2
64	#C9C9C9
65	#CECECE
66	#D5D5D5
67	#D9D9D9
68	#D7D7D7
69	#D3D3D3
70	#CFCFCF
71	#CCCCCC
72	#CDCDCD
73	#CDCDCD
74	#D2D2D2
75	#D2D2D2
76	#C9C9C9
77	#CFCFCF
78	#D3D3D3
79	#CACACA
80	#C6C6C6
81	#B9B9B9
82	#B0B0B0
83	#A4A4A4
84	#A2A2A2
85	#9F9F9F
86	#717171
87	#5F5F5F
88	#565656
89	#494949
90	#373737
91	#1E1E1E
92	#090909
93	#010101
94	#000000
95	#000000
96	#000000
97	#010101
98	#030303
99	#040404
100	#040404
101	#040404
102	#040404
103	#050505
104	#050505
105	#050505
106	#050505
107	#050505
108	#050505
109	#050505
110	#050505
111	#050505
112	#050505
113	#050505
114	#050505
115	#050505
116	#050505
117	#050505
118	#050505
119	#050505
120	#050505
121	#050505
122	#050505
123	#050505
124	#050505
125	#050505
126	#050505
127	#050505
128	#050505
129	#050505
130	#050505
131	#050505
132	#050505
133	#050505
134	#050505
135	#040404
136	#040404
137	#040404
138	#040404
139	#050505
140	#070707
141	#252525
142	#050505
143	#030303
144	#030303
145	#020202
146	#030303
147	#040404
148	#040404
149	#040404
150	#040404
151	#040404
152	#040404
153	#040404
154	#040404
155	#040404
156	#040404
157	#040404
158	#040404
159	#040404
160	#040404
161	#040404
162	#040404
163	#040404
164	#040404
165	#040404
166	#040404
167	#040404
168	#040404
169	#040404
170	#040404
171	#040404
172	#040404
173	#040404
174	#040404
175	#040404
176	#040404
177	#040404
178	#040404
179	#040404
180	#040404
181	#040404
182	#040404
183	#030303
184	#020202
185	#000000
186	#000000
187	#010101
188	#050505
189	#0A0A0A
190	#151515
191	#222222
192	#2F2F2F
193	#3E3E3E
194	#484848
195	#5A5A5A
196	#696969
197	#737373
198	#7A7A7A
199	#8D8D8D
200	#B3B3B3
201	#ACACAC
202	#B0B0B0
203	#BDBDBD
204	#C2C2C2
205	#C6C6C6
206	#D0D0D0
207	#D1D1D1
208	#D1D1D1
209	#D2D2D2
210	#CDCDCD
211	#C9C9C9
212	#C7C7C7
213	#C8C8C8
214	#CBCBCB
215	#CCCCCC
216	#CBCBCB
217	#D2D2D2
218	#D1D1D1
219	#C6C6C6
220	#BEBEBE
