group	fill
1	#434343
2	#131313
3	#000000
4	#000000
5	#000000
6	#000000
7	#030303
8	#040404
9	#040404
10	#040404
11	#040404
12	#040404
13	#040404
14	#040404
15	#040404
16	#040404
17	#040404
18	#040404
19	#040404
20	#040404
21	#040404
22	#040404
23	#040404
24	#040404
25	#040404
26	#040404
27	#040404
28	#040404
29	#040404
30	#040404
31	#040404
32	#040404
33	#040404
34	#040404
35	#040404
36	#040404
37	#040404
38	#040404
39	#040404
40	#040404
41	#040404
42	#040404
43	#040404
44	#040404
45	#040404
46	#040404
47	#040404
48	#040404
49	#040404
50	#030303
51	#030303
52	#000000
53	#000000
54	#000000
55	#000000
56	#070707
57	#191919
58	#292929
59	#363636
60	#434343
61	#4E4E4E
62	#535353
63	#5B5B5B
64	#636363
65	#6A6A6A
66	#828282
67	#919191
68	#999999
69	#ACACAC
70	#A7A7A7
71	#9E9E9E
72	#9E9E9E
73	#959595
74	#979797
75	#9A9A9A
76	#9E9E9E
77	#A9A9A9
78	#B0B0B0
79	#AAAAAA
80	#ABABAB
81	#A1A1A1
82	#979797
83	#7F7F7F
84	#6D6D6D
85	#656565
86	#5C5C5C
87	#555555
88	#515151
89	#4B4B4B
90	#404040
91	#313131
92	#1A1A1A
93	#020202
94	#000000
95	#000000
96	#000000
97	#010101
98	#030303
99	#040404
100	#040404
101	#040404
102	#040404
103	#040404
104	#040404
105	#040404
106	#040404
107	#040404
108	#040404
109	#040404
110	#040404
111	#040404
112	#040404
113	#040404
114	#040404
115	#040404
116	#040404
117	#040404
118	#040404
119	#040404
120	#040404
121	#040404
122	#040404
123	#040404
124	#040404
125	#040404
126	#040404
127	#040404
128	#040404
129	#040404
130	#040404
131	#040404
132	#040404
133	#040404
134	#040404
135	#040404
136	#040404
137	#040404
138	#040404
139	#040404
140	#030303
141	#414141
142	#121212
143	#010101
144	#000000
145	#000000
146	#000000
147	#030303
148	#040404
149	#040404
150	#040404
151	#040404
152	#040404
153	#040404
154	#040404
155	#040404
156	#040404
157	#040404
158	#040404
159	#040404
160	#040404
161	#040404
162	#040404
163	#040404
164	#040404
165	#040404
166	#040404
167	#040404
168	#040404
169	#040404
170	#040404
171	#040404
172	#040404
173	#040404
174	#040404
175	#040404
176	#040404
177	#040404
178	#040404
179	#040404
180	#040404
181	#040404
182	#040404
183	#040404
184	#040404
185	#040404
186	#040404
187	#040404
188	#040404
189	#040404
190	#030303
191	#030303
192	#000000
193	#000000
194	#000000
195	#000000
196	#070707
197	#161616
198	#282828
199	#353535
200	#414141
201	#494949
202	#4F4F4F
203	#555555
204	#5D5D5D
205	#636363
206	#787878
207	#8C8C8C
208	#949494
209	#A5A5A5
210	#9E9E9E
211	#999999
212	#9D9D9D
213	#939393
214	#8A8A8A
215	#979797
216	#9A9A9A
217	#A2A2A2
218	#A7A7A7
219	#A4A4A4
220	#9E9E9E
221	#9D9D9D
222	#8D8D8D
223	#737373
224	#656565
225	#5C5C5C
226	#555555
227	#505050
228	#4C4C4C
229	#464646
230	#3B3B3B
231	#2C2C2C
232	#141414
233	#010101
234	#000000
235	#000000
236	#000000
237	#010101
238	#030303
239	#040404
240	#040404
241	#040404
242	#040404
243	#040404
244	#040404
245	#040404
246	#040404
247	#040404
248	#040404
249	#040404
250	#040404
251	#040404
252	#040404
253	#040404
254	#040404
255	#040404
256	#040404
257	#040404
258	#040404
259	#040404
260	#040404
261	#040404
262	#040404
263	#040404
264	#040404
265	#040404
266	#040404
267	#040404
268	#040404
269	#040404
270	#040404
271	#040404
272	#040404
273	#040404
274	#040404
275	#040404
276	#040404
277	#040404
278	#040404
279	#040404
280	#030303
281	#414141
282	#121212
283	#000000
284	#000000
285	#000000
286	#000000
287	#030303
288	#040404
289	#040404
290	#040404
291	#040404
292	#040404
293	#040404
294	#040404
295	#040404
296	#040404
297	#040404
298	#040404
299	#040404
300	#040404
301	#040404
302	#040404
303	#040404
304	#040404
305	#040404
306	#040404
307	#040404
308	#040404
309	#040404
310	#040404
311	#040404
312	#040404
313	#040404
314	#040404
315	#040404
316	#040404
317	#040404
318	#040404
319	#040404
320	#040404
321	#040404
322	#040404
323	#040404
324	#040404
325	#040404
326	#040404
327	#040404
328	#040404
329	#040404
330	#030303
331	#020202
332	#000000
333	#000000
334	#000000
335	#000000
336	#080808
337	#1B1B1B
338	#2E2E2E
339	#393939
340	#434343
341	#4A4A4A
342	#505050
343	#565656
344	#5B5B5B
345	#666666
346	#7E7E7E
347	#909090
348	#959595
349	#999999
350	#979797
351	#9B9B9B
352	#9E9E9E
353	#929292
354	#858585
355	#8D8D8D
356	#999999
357	#A3A3A3
